Date,Open,High,Low,Close,Adj Close,Volume,20_day,50_day,,
11/4/1991,0.453125,0.453125,0.433036,0.444196,0.365628,195294400,0.4593749,0.47622766,,
11/5/1991,0.444196,0.450893,0.435268,0.435268,0.358279,215600000,0.45970975,0.4785491,,
11/6/1991,0.4375,0.439732,0.424107,0.428571,0.352767,236790400,0.460491,0.48140624,,
11/7/1991,0.433036,0.450893,0.430804,0.444196,0.365628,296732800,0.4613839,0.4842634,,
11/8/1991,0.457589,0.479911,0.455357,0.475446,0.39135,375827200,0.4609375,0.48629466,,
11/11/1991,0.477679,0.486607,0.475446,0.479911,0.395025,164942400,0.459096,0.48812502,,
11/12/1991,0.484375,0.488839,0.479911,0.486607,0.400537,166689600,0.45703125,0.49004466,,
11/13/1991,0.482143,0.486607,0.477679,0.483259,0.397781,185920000,0.4545759,0.4918527,,
11/14/1991,0.484375,0.493304,0.482143,0.488839,0.402374,188003200,0.45245535,0.49370538,,
11/15/1991,0.486607,0.488839,0.444196,0.446429,0.367465,256950400,0.45050225,0.49558038,,
11/18/1991,0.446429,0.46875,0.446429,0.465402,0.384003,238739200,0.45072545,0.49794644,,
11/19/1991,0.462054,0.462054,0.444196,0.457589,0.377557,285488000,0.45,0.50002232,,
11/20/1991,0.457589,0.464286,0.448661,0.450893,0.372032,168100800,0.45022325,0.50243304,,
11/21/1991,0.450893,0.462054,0.450893,0.455357,0.375715,106814400,0.45033485,0.50515626,,
11/22/1991,0.455357,0.462054,0.448661,0.457589,0.377557,97843200,0.45000005,0.5077902,,
11/25/1991,0.455357,0.466518,0.455357,0.457589,0.377557,78433600,0.45011165,0.51044646,,
11/26/1991,0.459821,0.464286,0.446429,0.459821,0.379399,139272000,0.4505581,0.51274558,,
11/27/1991,0.457589,0.459821,0.450893,0.455357,0.375715,63235200,0.4520648,0.51497774,,
11/29/1991,0.450893,0.459821,0.450893,0.453125,0.373873,34092800,0.4538505,0.51714292,,
12/2/1991,0.453125,0.464286,0.446429,0.462054,0.38124,118899200,0.45652905,0.5193081,,
12/3/1991,0.464286,0.464286,0.448661,0.450893,0.372032,102860800,0.45859375,0.5217188,,
12/4/1991,0.453125,0.453125,0.446429,0.450893,0.372032,80550400,0.4626116,0.52417416,,
12/5/1991,0.450893,0.455357,0.439732,0.446429,0.368348,99198400,0.46640625,0.5266072,,
12/6/1991,0.441964,0.444196,0.433036,0.435268,0.359139,196985600,0.46997765,0.52888398,,
12/9/1991,0.4375,0.446429,0.435268,0.438616,0.361902,97832000,0.47460935,0.53125004,,
12/10/1991,0.4375,0.441964,0.433036,0.438616,0.361902,122617600,0.4796875,0.5340179,,
12/11/1991,0.439732,0.444196,0.433036,0.4375,0.360981,84560000,0.4855469,0.53685272,,
12/12/1991,0.440848,0.444196,0.4375,0.440848,0.363744,91750400,0.4914621,0.53991076,,
12/13/1991,0.444196,0.453125,0.444196,0.449777,0.371111,95121600,0.49709825,0.54332594,,
12/16/1991,0.449777,0.453125,0.446429,0.450893,0.372032,77190400,0.50340405,0.54680808,,
12/17/1991,0.450893,0.455357,0.448661,0.450893,0.372032,97843200,0.5092076,0.55002236,,
12/18/1991,0.448661,0.464286,0.446429,0.462054,0.38124,186603200,0.51467635,0.55305808,,
12/19/1991,0.457589,0.462054,0.453125,0.453125,0.373873,115326400,0.5204799,0.55582592,,
12/20/1991,0.457589,0.459821,0.448661,0.448661,0.37019,128184000,0.5263951,0.5586161,,
12/23/1991,0.450893,0.462054,0.446429,0.459821,0.379399,103163200,0.53125,0.56125002,,
12/24/1991,0.464286,0.479911,0.462054,0.466518,0.384924,188563200,0.53660715,0.56339288,,
12/26/1991,0.470982,0.491071,0.466518,0.489955,0.404262,134500800,0.5420759,0.5654911,,
12/27/1991,0.488839,0.497768,0.486607,0.491071,0.405183,167742400,0.5464286,0.56707592,,
12/30/1991,0.491071,0.511161,0.491071,0.506696,0.418075,183646400,0.5506697,0.56863842,,
12/31/1991,0.512277,0.517857,0.5,0.503348,0.415312,134030400,0.55446435,0.56979914,,
1/2/1992,0.497768,0.533482,0.495536,0.53125,0.438334,233632000,0.55753355,0.57093754,,
1/3/1992,0.535714,0.537946,0.520089,0.526786,0.434651,190254400,0.55943085,0.57158486,,
1/6/1992,0.524554,0.526786,0.515625,0.517857,0.427284,114240000,0.5619978,0.5723661,,
1/7/1992,0.513393,0.53125,0.513393,0.527902,0.435572,141467200,0.56545765,0.57323664,,
1/8/1992,0.522321,0.546875,0.522321,0.540179,0.445701,232747200,0.56841525,0.57406252,,
1/9/1992,0.540179,0.555804,0.537946,0.555804,0.458593,208510400,0.5709264,0.57450894,,
1/10/1992,0.549107,0.558036,0.544643,0.555804,0.458593,196224000,0.57176345,0.5746875,,
1/13/1992,0.555804,0.560268,0.549107,0.553571,0.456752,107856000,0.5725447,0.57482142,,
1/14/1992,0.555804,0.578125,0.555804,0.575893,0.475169,273806400,0.57304695,0.57535714,,
1/15/1992,0.575893,0.580357,0.5625,0.566964,0.467802,325740800,0.5723215,0.57535714,,
1/16/1992,0.569196,0.573661,0.558036,0.560268,0.462277,293529600,0.57310275,0.57544644,,
1/17/1992,0.604911,0.616071,0.578125,0.578125,0.477011,848355200,0.5737724,0.57513394,,
1/20/1992,0.575893,0.582589,0.571429,0.571429,0.471486,209664000,0.5734934,0.5739509,,
1/21/1992,0.573661,0.573661,0.544643,0.545759,0.450305,194084800,0.57293535,0.5729241,,
1/22/1992,0.549107,0.569196,0.546875,0.566964,0.467802,183680000,0.57332595,0.57254464,,
1/23/1992,0.573661,0.578125,0.5625,0.575893,0.475169,138353600,0.5738282,0.57169644,,
1/24/1992,0.575893,0.587054,0.571429,0.577009,0.47609,177609600,0.5740514,0.5707143,,
1/27/1992,0.578125,0.582589,0.573661,0.575893,0.475169,83451200,0.57472105,0.57002234,,
1/28/1992,0.578125,0.583705,0.5625,0.582589,0.480694,173723200,0.57650675,0.5687277,,
1/29/1992,0.578125,0.587054,0.564732,0.564732,0.46596,144558400,0.5785715,0.5670536,,
1/30/1992,0.566964,0.569196,0.560268,0.569196,0.469644,87113600,0.58091525,0.56598218,,
1/31/1992,0.571429,0.582589,0.566964,0.578125,0.477011,144558400,0.5825894,0.56450898,,
2/3/1992,0.578125,0.591518,0.575893,0.587054,0.484378,158132800,0.58370545,0.56303576,,
2/4/1992,0.587054,0.591518,0.580357,0.587054,0.484378,192931200,0.58398445,0.56178576,,
2/5/1992,0.591518,0.595982,0.581473,0.590402,0.48714,161504000,0.5836496,0.56084826,,
2/6/1992,0.587054,0.589286,0.571429,0.572545,0.472406,93139200,0.5824777,0.55957594,,
2/7/1992,0.573661,0.578125,0.560268,0.571429,0.471486,147537600,0.5824219,0.55825896,,
2/10/1992,0.571429,0.573661,0.5625,0.563616,0.465039,86441600,0.58231025,0.55687502,,
2/11/1992,0.5625,0.569196,0.555804,0.561384,0.463198,122012800,0.58258925,0.55589288,,
2/12/1992,0.569196,0.584821,0.5625,0.582589,0.480694,137961600,0.58275665,0.55484378,,
2/13/1992,0.582589,0.582589,0.569196,0.573661,0.473327,76014400,0.5816406,0.55328128,,
2/14/1992,0.569196,0.573661,0.564732,0.572545,0.473289,72587200,0.58113835,0.55176342,,
2/18/1992,0.573661,0.575893,0.560268,0.560268,0.463141,68353600,0.5808035,0.55000002,,
2/19/1992,0.560268,0.5625,0.551339,0.553571,0.457605,95670400,0.5808593,0.54897324,,
2/20/1992,0.558036,0.578125,0.555804,0.577009,0.47698,130860800,0.58164055,0.54863842,,
2/21/1992,0.578125,0.584821,0.575893,0.580357,0.479747,151580800,0.5809151,0.5476786,,
2/24/1992,0.591518,0.59375,0.587054,0.590402,0.488051,171404800,0.58013385,0.54687504,,
2/25/1992,0.591518,0.611607,0.582589,0.611607,0.50558,227214400,0.57873875,0.54587058,,
2/26/1992,0.609375,0.625,0.609375,0.623884,0.515728,229084800,0.57717625,0.54466522,,
2/27/1992,0.625,0.625,0.607143,0.611607,0.50558,122169600,0.5747767,0.54303576,,
2/28/1992,0.611607,0.616071,0.598214,0.602679,0.498199,90395200,0.5727678,0.54187504,,
3/2/1992,0.604911,0.611607,0.600446,0.600446,0.496354,89252800,0.569866,0.54093754,,
3/3/1992,0.604911,0.607143,0.591518,0.592634,0.489896,99276800,0.56579235,0.5400447,,
3/4/1992,0.591518,0.595982,0.578125,0.580357,0.479747,115371200,0.5621651,0.53939738,,
3/5/1992,0.575893,0.584821,0.5625,0.566964,0.468676,236723200,0.55948655,0.53875006,,
3/6/1992,0.566964,0.571429,0.5625,0.571429,0.472367,134288000,0.55736605,0.53823668,,
3/9/1992,0.569196,0.573661,0.566964,0.569196,0.470521,108942400,0.5551339,0.53758936,,
3/10/1992,0.571429,0.578125,0.569196,0.569196,0.470521,122696000,0.55379465,0.53680812,,
3/11/1992,0.569196,0.573661,0.5625,0.564732,0.466831,131656000,0.5508929,0.53613848,,
3/12/1992,0.564732,0.569196,0.549107,0.560268,0.463141,152902400,0.5476005,0.53540188,,
3/13/1992,0.564732,0.569196,0.553571,0.563616,0.465908,79184000,0.54514515,0.53482152,,
3/16/1992,0.560268,0.566964,0.551339,0.565848,0.467754,56291200,0.54174115,0.53412956,,
3/17/1992,0.566964,0.569196,0.560268,0.561384,0.464063,85097600,0.53867195,0.53357152,,
3/18/1992,0.564732,0.571429,0.5625,0.569196,0.470521,81032000,0.53683045,0.53296884,,
3/19/1992,0.569196,0.569196,0.560268,0.5625,0.464986,118518400,0.5353796,0.53225456,,
3/20/1992,0.5625,0.564732,0.5625,0.564732,0.466831,54163200,0.5335939,0.53127242,,
3/23/1992,0.5625,0.569196,0.5625,0.5625,0.464986,50075200,0.5306921,0.53006706,,
3/24/1992,0.566964,0.580357,0.564732,0.580357,0.479747,209417600,0.5276787,0.52848224,,
3/25/1992,0.580357,0.580357,0.573661,0.575893,0.476057,121553600,0.5243863,0.52660724,,
3/26/1992,0.578125,0.582589,0.569196,0.571429,0.472367,123020800,0.5210381,0.52488848,,
3/27/1992,0.570313,0.571429,0.540179,0.544643,0.450224,264532800,0.51768985,0.5231474,,
3/30/1992,0.546875,0.546875,0.515625,0.518973,0.429005,339035200,0.5153461,0.5218974,,
3/31/1992,0.520089,0.533482,0.517857,0.520089,0.429927,212632000,0.5136162,0.52111616,,
4/1/1992,0.511161,0.529018,0.511161,0.526786,0.435463,159656000,0.5130582,0.52033492,,
4/2/1992,0.526786,0.53125,0.521205,0.524554,0.433618,133974400,0.5135604,0.51955366,,
4/3/1992,0.524554,0.529018,0.522321,0.526786,0.435463,116457600,0.5137836,0.5184599,,
4/6/1992,0.526786,0.544643,0.526786,0.542411,0.448379,101987200,0.51445325,0.51671882,,
4/7/1992,0.544643,0.546875,0.511161,0.511161,0.422547,230216000,0.51434165,0.51435274,,
4/8/1992,0.508929,0.508929,0.488839,0.498884,0.412398,367024000,0.51635055,0.51220988,,
4/9/1992,0.5,0.520089,0.493304,0.511161,0.422547,192136000,0.5185269,0.51022328,,
4/10/1992,0.511161,0.513393,0.491071,0.495536,0.40963,274064000,0.5206474,0.50790184,,
4/13/1992,0.495536,0.506696,0.493304,0.504464,0.417011,122830400,0.5236608,0.50607148,,
4/14/1992,0.515625,0.529018,0.511161,0.524554,0.433618,144401600,0.5262278,0.50419648,,
4/15/1992,0.517857,0.543527,0.513393,0.540179,0.446534,217358400,0.5280135,0.50185272,,
4/16/1992,0.537946,0.542411,0.522321,0.526786,0.435463,258686400,0.5284041,0.4991295,,
4/20/1992,0.526786,0.526786,0.5,0.506696,0.418856,206046400,0.52912955,0.496942,,
4/21/1992,0.508929,0.511161,0.5,0.502232,0.415166,180364800,0.5307479,0.4953795,,
4/22/1992,0.502232,0.517857,0.502232,0.514509,0.425315,171528000,0.532143,0.49408486,,
4/23/1992,0.513393,0.520089,0.5,0.508929,0.420702,182817600,0.53320325,0.4920536,,
4/24/1992,0.508929,0.520089,0.5,0.504464,0.417011,98280000,0.5341519,0.49013394,,
4/27/1992,0.5,0.502232,0.491071,0.497768,0.411476,140268800,0.5354912,0.48794644,,
4/28/1992,0.493304,0.497768,0.473214,0.484375,0.400404,174126400,0.5370537,0.48616072,,
4/29/1992,0.484375,0.508929,0.484375,0.508929,0.420702,198900800,0.53973225,0.48466518,,
4/30/1992,0.511161,0.537946,0.504464,0.53683,0.443766,260265600,0.5408483,0.48265624,,
5/1/1992,0.535714,0.542411,0.520089,0.529018,0.437308,134377600,0.5406809,0.4803125,,
5/4/1992,0.53125,0.546875,0.529018,0.540179,0.446534,123233600,0.53989965,0.47821428,,
5/5/1992,0.540179,0.541295,0.53125,0.540179,0.446534,180084800,0.5381139,0.47598212,,
5/6/1992,0.542411,0.554688,0.540179,0.551339,0.45576,177990400,0.5352679,0.4738839,,
5/7/1992,0.549107,0.555804,0.540179,0.542411,0.448379,172356800,0.5320313,0.47089284,,
5/8/1992,0.549107,0.561384,0.544643,0.553571,0.457605,198699200,0.5294085,0.4680357,,
5/11/1992,0.553571,0.560268,0.549107,0.555804,0.45945,90899200,0.5259487,0.46513392,,
5/12/1992,0.555804,0.5625,0.551339,0.555804,0.45945,77044800,0.52226565,0.46191962,,
5/13/1992,0.558036,0.564732,0.555804,0.560268,0.463141,97473600,0.518471,0.45879462,,
5/14/1992,0.560268,0.5625,0.537946,0.547991,0.452992,156923200,0.51450895,0.45578122,,
5/15/1992,0.544643,0.546875,0.540179,0.541295,0.447457,121307200,0.51149555,0.45290176,,
5/18/1992,0.549107,0.549107,0.535714,0.539063,0.445611,129091200,0.5079241,0.45037944,,
5/19/1992,0.542411,0.542411,0.526786,0.530134,0.438231,131678400,0.50295755,0.44803568,,
5/20/1992,0.533482,0.537946,0.529018,0.535714,0.442844,173208000,0.4976562,0.4458705,,
5/21/1992,0.537946,0.537946,0.524554,0.527902,0.436386,137692800,0.4910714,0.44350444,,
5/22/1992,0.526786,0.533482,0.526786,0.53125,0.439153,46468800,0.484654,0.44111604,,
5/26/1992,0.53125,0.533482,0.524554,0.529018,0.437308,95614400,0.47784595,0.43861604,,
5/27/1992,0.529018,0.537946,0.526786,0.537946,0.444689,154089600,0.47159595,0.43602676,,
5/28/1992,0.535714,0.537946,0.526786,0.53125,0.439153,127243200,0.46523435,0.43312498,,
5/29/1992,0.533482,0.541295,0.53125,0.533482,0.440998,178248000,0.45904015,0.43024552,,
6/1/1992,0.511161,0.53125,0.5,0.513393,0.425245,248046400,0.45256695,0.42745534,,
6/2/1992,0.513393,0.513393,0.502232,0.504464,0.417849,155680000,0.44776785,0.42495534,,
6/3/1992,0.504464,0.504464,0.482143,0.483259,0.400285,300574400,0.4439732,0.42274552,,
6/4/1992,0.484375,0.488839,0.477679,0.486607,0.403058,180152000,0.44168525,0.42107142,,
6/5/1992,0.488839,0.493304,0.484375,0.489955,0.405831,112728000,0.4380022,0.41933036,,
6/8/1992,0.491071,0.491071,0.482143,0.484375,0.401209,104339200,0.43415175,0.41752234,,
6/9/1992,0.484375,0.484375,0.477679,0.482143,0.39936,101281600,0.42968745,0.41582592,,
6/10/1992,0.482143,0.488839,0.477679,0.479911,0.397511,126604800,0.4260044,0.41412948,,
6/11/1992,0.479911,0.484375,0.477679,0.481027,0.398436,140515200,0.42248875,0.41252234,,
6/12/1992,0.486607,0.491071,0.484375,0.487723,0.403983,96510400,0.4188615,0.41087056,,
6/15/1992,0.482143,0.482143,0.46875,0.469866,0.389191,189190400,0.4154575,0.40883932,,
6/16/1992,0.462054,0.464286,0.435268,0.439732,0.364231,365355200,0.41316955,0.4073661,,
6/17/1992,0.4375,0.439732,0.419643,0.424107,0.351289,304248000,0.4126115,0.40647324,,
6/18/1992,0.424107,0.4375,0.399554,0.404018,0.334649,433720000,0.41316955,0.40593752,,
6/19/1992,0.410714,0.410714,0.390625,0.399554,0.330951,427436800,0.41305795,0.40589288,,
6/22/1992,0.392857,0.399554,0.381696,0.395089,0.327254,389939200,0.41305795,0.40611608,,
6/23/1992,0.401786,0.40625,0.397321,0.404018,0.334649,311550400,0.4137276,0.40651788,,
6/24/1992,0.40625,0.410714,0.404018,0.410714,0.340196,211064000,0.41328115,0.40709824,,
6/25/1992,0.415179,0.415179,0.404018,0.407366,0.337422,160608000,0.41272315,0.40741074,,
6/26/1992,0.408482,0.410714,0.397321,0.404018,0.334649,110364800,0.41283475,0.40770092,,
6/29/1992,0.408482,0.420759,0.404018,0.417411,0.345743,188428800,0.41283475,0.40814734,,
6/30/1992,0.417411,0.430804,0.415179,0.428571,0.354987,193345600,0.41272315,0.40854912,,
7/1/1992,0.428571,0.441964,0.426339,0.4375,0.362383,143528000,0.41238835,0.40877234,,
7/2/1992,0.4375,0.4375,0.408482,0.412946,0.342045,256648000,0.4116071,0.4085268,,
7/6/1992,0.415179,0.417411,0.40625,0.412946,0.342045,122001600,0.41183035,0.40910716,,
7/7/1992,0.412946,0.412946,0.388393,0.395089,0.327254,207088000,0.41160715,0.40946432,,
7/8/1992,0.392857,0.408482,0.392857,0.408482,0.338347,195955200,0.4121652,0.4099554,,
7/9/1992,0.410714,0.415179,0.408482,0.409598,0.339271,165793600,0.4117188,0.41000004,,
7/10/1992,0.410714,0.412946,0.40067,0.408482,0.338347,143796800,0.41088175,0.41011166,,
7/13/1992,0.408482,0.420759,0.404018,0.419643,0.347591,125563200,0.4098215,0.4102456,,
7/14/1992,0.419643,0.428571,0.419643,0.424107,0.351289,125988800,0.408538,0.41002238,,
7/15/1992,0.424107,0.4375,0.421875,0.428571,0.354987,174462400,0.4067523,0.41002238,,
7/16/1992,0.426339,0.4375,0.421875,0.435268,0.360534,139798400,0.4050224,0.40970988,,
7/17/1992,0.401786,0.410714,0.398438,0.401786,0.3328,423640000,0.4032367,0.40912952,,
7/20/1992,0.399554,0.404018,0.392857,0.399554,0.330951,192124800,0.4031251,0.40908488,,
7/21/1992,0.40625,0.412946,0.401786,0.408482,0.338347,131947200,0.4031251,0.4091072,,
7/22/1992,0.404018,0.40625,0.392857,0.395089,0.327254,161974400,0.4026787,0.4089956,,
7/23/1992,0.397321,0.399554,0.390625,0.399554,0.330951,171516800,0.4027903,0.4089956,,
7/24/1992,0.397321,0.412946,0.392857,0.409598,0.339271,134971200,0.4027903,0.40881702,,
7/27/1992,0.408482,0.415179,0.404018,0.404018,0.334649,2396800,0.4022323,0.40839292,,
7/28/1992,0.40625,0.415179,0.404018,0.415179,0.343894,134243200,0.40133945,0.40830364,,
7/29/1992,0.416295,0.426339,0.415179,0.421875,0.34944,250768000,0.40039075,0.40781256,,
7/30/1992,0.421875,0.424107,0.417411,0.421875,0.34944,137894400,0.39905145,0.40714292,,
7/31/1992,0.421875,0.424107,0.417411,0.417411,0.345743,90708800,0.39782375,0.40645096,,
8/3/1992,0.417411,0.421875,0.40625,0.408482,0.338347,68544000,0.3970425,0.40595988,,
8/4/1992,0.401786,0.408482,0.399554,0.40625,0.336498,119716800,0.3971541,0.40589292,,
8/5/1992,0.40625,0.40625,0.397321,0.399554,0.330951,139260800,0.39760055,0.4059822,,
8/6/1992,0.395089,0.397321,0.381696,0.392857,0.325405,257969600,0.39927465,0.40611612,,
8/7/1992,0.375,0.390625,0.370536,0.387277,0.320783,219161600,0.40094875,0.40700898,,
8/10/1992,0.386161,0.397321,0.383929,0.393973,0.326329,91448000,0.40267865,0.40801344,,
8/11/1992,0.397321,0.397321,0.383929,0.388393,0.321707,121307200,0.40429695,0.4089063,,
8/12/1992,0.390625,0.395089,0.386161,0.393973,0.326329,121385600,0.4067523,0.40979916,,
8/13/1992,0.397321,0.40625,0.395089,0.399554,0.330951,170990400,0.40904025,0.41062506,,
8/14/1992,0.401786,0.404018,0.397321,0.399554,0.330951,136102400,0.4103237,0.41133934,,
8/17/1992,0.395089,0.399554,0.390625,0.399554,0.33184,128710400,0.4124442,0.41254468,,
8/18/1992,0.397321,0.404018,0.397321,0.399554,0.33184,112313600,0.4140067,0.41375002,,
8/19/1992,0.398438,0.404018,0.397321,0.397321,0.329986,170542400,0.41501115,0.4150893,,
8/20/1992,0.399554,0.401786,0.395089,0.399554,0.33184,108908800,0.4156808,0.4166518,,
8/21/1992,0.399554,0.404018,0.392857,0.398438,0.330913,109468800,0.41646205,0.41803572,,
8/24/1992,0.395089,0.399554,0.386161,0.386161,0.320717,152174400,0.4172991,0.41939732,,
8/25/1992,0.386161,0.397321,0.386161,0.396205,0.329059,132361600,0.41841515,0.42095982,,
8/26/1992,0.395089,0.397321,0.386161,0.395089,0.328132,121060800,0.41981025,0.42241072,,
8/27/1992,0.399554,0.402902,0.395089,0.397321,0.329986,82745600,0.4207031,0.42433036,,
8/28/1992,0.395089,0.404018,0.392857,0.401786,0.333694,61241600,0.42114955,0.4263393,,
8/31/1992,0.401786,0.412946,0.399554,0.410714,0.341109,121116800,0.42103795,0.42816966,,
9/1/1992,0.412946,0.415179,0.408482,0.415179,0.344817,60289600,0.42053575,0.43000002,,
9/2/1992,0.415179,0.435268,0.415179,0.433036,0.359648,189896000,0.4199219,0.43183036,,
9/3/1992,0.4375,0.439732,0.426339,0.426339,0.354086,211859200,0.41802455,0.4333259,,
9/4/1992,0.430804,0.430804,0.417411,0.421875,0.350379,63235200,0.41623885,0.43484376,,
9/8/1992,0.417411,0.428571,0.415179,0.426339,0.354086,70000000,0.41456475,0.4366518,,
9/9/1992,0.428571,0.439732,0.426339,0.4375,0.363356,157203200,0.4132255,0.4379911,,
9/10/1992,0.428571,0.441964,0.424107,0.439732,0.365209,228177600,0.41088175,0.4395536,,
9/11/1992,0.4375,0.439732,0.424107,0.425223,0.353159,179883200,0.4083148,0.44116074,,
9/14/1992,0.4375,0.446429,0.433036,0.441964,0.367063,214681600,0.4064175,0.44292414,,
9/15/1992,0.439732,0.439732,0.426339,0.430804,0.357794,218523200,0.40396215,0.44421878,,
9/16/1992,0.426339,0.430804,0.415179,0.419643,0.348525,178718400,0.40267865,0.44587056,,
9/17/1992,0.421875,0.421875,0.405134,0.410714,0.341109,172435200,0.4022322,0.44756698,,
9/18/1992,0.408482,0.418527,0.404018,0.415179,0.344817,115606400,0.402009,0.44944198,,
9/21/1992,0.417411,0.426339,0.412946,0.415179,0.344817,89678400,0.40312505,0.45140626,,
9/22/1992,0.417411,0.417411,0.404018,0.408482,0.339256,111540800,0.4042411,0.45350446,,
9/23/1992,0.410714,0.424107,0.40625,0.424107,0.352232,123972800,0.4057478,0.45555804,,
9/24/1992,0.421875,0.426339,0.412946,0.412946,0.342963,125652800,0.40619425,0.45734376,,
9/25/1992,0.412946,0.415179,0.404018,0.40625,0.337402,137468800,0.40731035,0.4592411,,
9/28/1992,0.401786,0.401786,0.390625,0.399554,0.33184,149520000,0.40876125,0.4614286,,
9/29/1992,0.397321,0.40625,0.392857,0.40067,0.332767,157270400,0.4117746,0.46381698,,
9/30/1992,0.401786,0.40625,0.397321,0.402902,0.334621,100049600,0.41473215,0.46609376,,
10/1/1992,0.399554,0.402902,0.395089,0.395089,0.328132,122729600,0.41791295,0.46825894,,
10/2/1992,0.397321,0.399554,0.383929,0.390625,0.324425,113545600,0.4219308,0.47062502,,
10/5/1992,0.386161,0.390625,0.370536,0.388393,0.322571,264958400,0.42583705,0.47303574,,
10/6/1992,0.390625,0.401786,0.381696,0.399554,0.33184,113444800,0.4297433,0.47533484,,
10/7/1992,0.401786,0.404018,0.388393,0.390625,0.324425,113310400,0.4329799,0.47716518,,
10/8/1992,0.392857,0.395089,0.383929,0.388393,0.322571,126974400,0.43688615,0.47950894,,
10/9/1992,0.388393,0.392857,0.383929,0.387277,0.321644,58744000,0.44202005,0.48214286,,
10/12/1992,0.386161,0.395089,0.386161,0.392857,0.326278,71635200,0.4475446,0.48504464,,
10/13/1992,0.399554,0.410714,0.392857,0.405134,0.336475,147179200,0.45256695,0.4880134,,
10/14/1992,0.404018,0.412946,0.401786,0.410714,0.341109,95726400,0.45742185,0.49058036,,
10/15/1992,0.408482,0.410714,0.404018,0.40625,0.337402,75420800,0.46222095,0.4929018,,
10/16/1992,0.417411,0.441964,0.415179,0.4375,0.363356,451348800,0.4672991,0.4954018,,
10/19/1992,0.4375,0.439732,0.433036,0.4375,0.363356,196044800,0.4705357,0.49729912,,
10/20/1992,0.4375,0.446429,0.433036,0.438616,0.364283,287246400,0.47427455,0.4990402,,
10/21/1992,0.439732,0.441964,0.428571,0.433036,0.359648,114251200,0.47700895,0.50093752,,
10/22/1992,0.433036,0.439732,0.430804,0.435268,0.361502,84470400,0.4811384,0.50267858,,
10/23/1992,0.439732,0.441964,0.430804,0.435268,0.361502,91425600,0.48537945,0.50455358,,
10/26/1992,0.435268,0.459821,0.433036,0.459821,0.381894,250689600,0.4892857,0.506875,,
10/27/1992,0.459821,0.46875,0.455357,0.459821,0.381894,211960000,0.49162945,0.50857144,,
10/28/1992,0.457589,0.470982,0.453125,0.466518,0.387456,196593600,0.49430805,0.5104911,,
10/29/1992,0.466518,0.482143,0.459821,0.475446,0.394871,213897600,0.49620535,0.51261164,,
10/30/1992,0.477679,0.477679,0.464286,0.46875,0.38931,129830400,0.49765625,0.51408486,,
11/2/1992,0.46875,0.470982,0.462054,0.466518,0.387456,170094400,0.4998884,0.51604914,,
11/3/1992,0.46875,0.46875,0.459821,0.464286,0.385602,112750400,0.50256695,0.51832592,,
11/4/1992,0.464286,0.470982,0.464286,0.46875,0.38931,141960000,0.5049107,0.51979912,,
11/5/1992,0.46875,0.491071,0.46875,0.491071,0.407848,298054400,0.50714285,0.52104912,,
11/6/1992,0.488839,0.504464,0.488839,0.497768,0.41341,263972800,0.50797995,0.52189734,,
11/9/1992,0.5,0.5,0.488839,0.493304,0.409702,112929600,0.5088728,0.52265626,,
11/10/1992,0.491071,0.504464,0.488839,0.502232,0.417117,122225600,0.51015625,0.52350446,,
11/11/1992,0.504464,0.520089,0.502232,0.506696,0.420825,140425600,0.5107701,0.52408482,,
11/12/1992,0.508929,0.513393,0.503348,0.507813,0.421752,107598400,0.51099335,0.52466518,,
11/13/1992,0.508929,0.511161,0.5,0.502232,0.417117,84750400,0.51127235,0.52535714,,
11/16/1992,0.502232,0.515625,0.5,0.512277,0.42546,67547200,0.5117188,0.52607142,,
11/17/1992,0.511161,0.513393,0.489955,0.493304,0.409702,168806400,0.51127235,0.52651784,,
11/18/1992,0.5,0.520089,0.495536,0.515625,0.42824,304808000,0.5111607,0.52727676,,
11/19/1992,0.515625,0.53125,0.515625,0.520089,0.431948,240542400,0.5107701,0.52790176,,
11/20/1992,0.522321,0.524554,0.508929,0.513393,0.426387,155489600,0.5107701,0.5282589,,
11/23/1992,0.504464,0.508929,0.502232,0.506696,0.420825,152723200,0.51171875,0.52870532,,
11/24/1992,0.508929,0.513393,0.504464,0.513393,0.426387,156822400,0.5134487,0.5291964,,
11/25/1992,0.508929,0.511161,0.5,0.504464,0.418971,117342400,0.51445315,0.52915176,,
11/27/1992,0.504464,0.511161,0.502232,0.504464,0.418971,47196800,0.51556925,0.52915176,,
11/30/1992,0.502232,0.513393,0.496652,0.513393,0.427293,160507200,0.51690855,0.52921874,,
12/1/1992,0.511161,0.526786,0.506696,0.520089,0.432866,130144000,0.5178572,0.52890624,,
12/2/1992,0.520089,0.522321,0.508929,0.511161,0.425435,97776000,0.51808045,0.52834822,,
12/3/1992,0.504464,0.514509,0.501116,0.513393,0.427293,187588800,0.5191965,0.52774554,,
12/4/1992,0.511161,0.513393,0.504464,0.507813,0.422648,95782400,0.5195313,0.52694196,,
12/7/1992,0.506696,0.515625,0.506696,0.515625,0.429151,144222400,0.52059155,0.52640624,,
12/8/1992,0.515625,0.524554,0.515625,0.518973,0.431937,196638400,0.52237725,0.52591516,,
12/9/1992,0.515625,0.517857,0.511161,0.514509,0.428222,159409600,0.52366075,0.52535712,,
