Open,High,Low,Close,Volume,20_day,50_day,b,h,s
0.308594,0.316964,0.302455,0.3125,405440000,0.2979632,0.3144866,0,1,0
0.313616,0.314732,0.299107,0.301339,396480000,0.29684715,0.3151116,0,1,0
0.301339,0.304129,0.289063,0.290179,436800000,0.2957311,0.3158259,0,1,0
0.293527,0.304688,0.291853,0.301897,448000000,0.29561945,0.31703124,0,1,0
0.301339,0.308036,0.300223,0.305804,338240000,0.29542415,0.3180692,0,1,0
0.300223,0.305246,0.297991,0.300223,176377600,0.2961496,0.31893972,1,0,0
0.296875,0.297991,0.287946,0.288504,255360000,0.2971541,0.31969866,0,1,0
0.287946,0.298549,0.287946,0.297991,244160000,0.2983539,0.32046876,0,1,0
0.300223,0.303571,0.295759,0.295759,218467200,0.2985771,0.32116072,0,1,0
0.294643,0.295759,0.28404,0.291295,302400000,0.29919095,0.32189732,1,0,0
0.291295,0.294643,0.283482,0.283482,197612800,0.3004744,0.32268972,0,1,0
0.283482,0.291295,0.279018,0.291295,246400000,0.3019811,0.32398436,0,1,0
0.292411,0.303571,0.290179,0.299107,244160000,0.3024833,0.32525668,0,1,0
0.300223,0.301339,0.289063,0.294643,302400000,0.3027065,0.3264174,0,1,0
0.293527,0.305804,0.292411,0.305246,206729600,0.30382255,0.32757812,0,1,0
0.304688,0.311384,0.304688,0.304688,347200000,0.30452005,0.32841516,0,1,0
0.303571,0.304688,0.295759,0.301339,246400000,0.30516175,0.32921872,0,1,0
0.302455,0.305804,0.295759,0.295759,268800000,0.30678005,0.3301339,0,1,0
0.296875,0.299107,0.291295,0.297991,273280000,0.30856575,0.33122764,0,1,0
0.297991,0.302455,0.296875,0.300223,143024000,0.3106305,0.33220978,0,1,0
0.300223,0.301339,0.289063,0.290179,133907200,0.3123046,0.33314728,0,1,0
0.283482,0.28683,0.277902,0.279018,259840000,0.3145367,0.33435262,0,1,0
0.277902,0.289063,0.277902,0.287946,273280000,0.3177733,0.33578118,0,1,0
0.28125,0.299107,0.27846,0.297991,217862400,0.3207309,0.33707584,0,1,0
0.304688,0.320313,0.299107,0.320313,777280000,0.3235211,0.3381696,0,1,0
0.319196,0.320871,0.313616,0.320313,539840000,0.3253626,0.33877226,0,1,0
0.319196,0.324777,0.309152,0.3125,288960000,0.3271483,0.33977672,0,1,0
0.311384,0.313616,0.302455,0.302455,259840000,0.32943625,0.34075886,0,1,0
0.302455,0.313616,0.301339,0.308036,230720000,0.33217065,0.34212048,0,1,0
0.30692,0.319196,0.302455,0.316964,237440000,0.3346818,0.34328118,0,1,0
0.31808,0.319196,0.311384,0.313616,217840000,0.33646755,0.3444419,0,1,0
0.3125,0.313616,0.301339,0.301339,142217600,0.33797425,0.34553566,1,0,0
0.297991,0.311384,0.296875,0.303571,407680000,0.33976,0.34700888,0,1,0
0.310268,0.316964,0.30692,0.316964,349440000,0.34210375,0.3481696,0,1,0
0.31808,0.327009,0.316964,0.319196,347200000,0.3439453,0.34906246,0,1,0
0.319196,0.324777,0.315848,0.317522,149161600,0.345452,0.34995532,0,1,0
0.313616,0.334821,0.310268,0.333705,432320000,0.3464844,0.35083702,0,1,0
0.342076,0.34375,0.330357,0.331473,403200000,0.3461496,0.35130578,0,1,0
0.331473,0.344866,0.331473,0.339286,304640000,0.3462054,0.35193078,0,1,0
0.33817,0.341518,0.332589,0.333705,255360000,0.34587055,0.35242184,0,1,0
0.331473,0.335938,0.327009,0.334821,383040000,0.34573105,0.35275666,0,1,0
0.33817,0.347656,0.337054,0.34375,324800000,0.3464007,0.35271202,0,1,0
0.344866,0.356027,0.34375,0.347098,291200000,0.34695875,0.3525781,0,1,0
0.348214,0.357143,0.347098,0.353795,253120000,0.347461,0.35242186,0,1,0
0.354911,0.357143,0.351563,0.357143,132720000,0.3474052,0.3525781,0,1,0
0.354911,0.358259,0.352679,0.356027,142105600,0.34690295,0.35311382,0,1,0
0.357143,0.360491,0.348214,0.358259,230720000,0.3463449,0.35385042,0,1,0
0.359375,0.367188,0.353795,0.357143,286720000,0.34578685,0.35454238,0,1,0
0.356027,0.361607,0.356027,0.358259,180790400,0.345452,0.35512274,0,1,0
0.359375,0.361607,0.352679,0.352679,184732800,0.34489395,0.35541292,0,1,0
0.34375,0.354911,0.342634,0.34375,197276800,0.3446149,0.35574774,0,1,0
0.339286,0.341518,0.334821,0.337054,259840000,0.3449497,0.35646202,0,1,0
0.33817,0.351004,0.337054,0.350446,311360000,0.3456193,0.3571763,0,1,0
0.34933,0.354911,0.34933,0.353795,148489600,0.34573095,0.35775666,0,1,0
0.353795,0.353795,0.348214,0.34933,145958400,0.34567515,0.3582254,0,1,0
0.34933,0.350446,0.337054,0.33817,241920000,0.34573095,0.35871648,0,1,0
0.33817,0.33817,0.324219,0.327009,239680000,0.34734925,0.3592745,0,1,0
0.325893,0.334821,0.323661,0.332589,288960000,0.34907915,0.36014504,0,1,0
0.333705,0.33817,0.332589,0.332589,173801600,0.3509765,0.36085934,0,1,0
0.334821,0.337054,0.329241,0.330915,97104000,0.3526506,0.36139506,0,1,0
0.332589,0.348214,0.330357,0.348214,152252800,0.35485485,0.3623214,0,1,0
0.348214,0.358259,0.345982,0.354911,180700800,0.35585935,0.36308034,0,1,0
0.354911,0.358259,0.350446,0.357143,151222400,0.3568638,0.36424104,0,1,0
0.358259,0.359375,0.352679,0.352679,92601600,0.357087,0.36540176,0,1,0
0.354911,0.354911,0.345982,0.347098,83305600,0.3575334,0.36696426,0,1,0
0.345982,0.348214,0.34375,0.344866,137491200,0.35837045,0.36886158,0,1,0
0.344866,0.354911,0.344866,0.347098,171315200,0.3592075,0.37066962,0,1,0
0.348214,0.351563,0.34375,0.350446,153596800,0.35970975,0.37247766,0,1,0
0.351563,0.351563,0.347098,0.347098,130928000,0.3603236,0.37421874,0,1,0
0.347098,0.348214,0.342634,0.347098,201846400,0.36116065,0.37611606,0,1,0
0.345982,0.354911,0.345982,0.350446,127052800,0.36132805,0.37787946,0,1,0
0.351563,0.358259,0.348214,0.350446,146227200,0.3604352,0.37979912,0,1,0
0.350446,0.357143,0.348214,0.352679,125372800,0.3597656,0.38203128,0,1,0
0.352679,0.356027,0.351563,0.352679,101763200,0.35909595,0.38444198,0,1,0
0.352679,0.354911,0.345982,0.350446,259840000,0.35954235,0.38671876,0,1,0
0.370536,0.372768,0.339286,0.370536,342720000,0.3612165,0.38899556,0,1,0
0.370536,0.379464,0.357143,0.361607,297920000,0.36233255,0.39087056,0,1,0
0.359375,0.372768,0.352679,0.370536,229600000,0.36389505,0.39292414,0,1,0
0.370536,0.372768,0.360491,0.366071,125440000,0.3646763,0.39479914,0,1,0
0.368304,0.377232,0.364955,0.375,169120000,0.36501115,0.39712058,0,1,0
0.375,0.376116,0.363839,0.368304,80852800,0.36473215,0.39899558,0,1,0
0.370536,0.386161,0.361607,0.375,118720000,0.36529015,0.40091522,0,1,0
0.375,0.379464,0.361607,0.361607,120960000,0.36517855,0.402567,0,1,0
0.363839,0.370536,0.357143,0.361607,127680000,0.3660714,0.40435272,1,0,0
0.361607,0.363839,0.357143,0.363839,101304000,0.36685265,0.40602684,0,1,0
0.361607,0.366071,0.354911,0.361607,144480000,0.3673549,0.4081697,1,0,0
0.363839,0.363839,0.354911,0.357143,94830400,0.3675781,0.41053578,0,1,0
0.357143,0.366071,0.354911,0.362723,81558400,0.36824775,0.41312506,0,1,0
0.363839,0.372768,0.361607,0.363839,85489600,0.3685268,0.41533488,0,1,0
0.361607,0.366071,0.345982,0.350446,203840000,0.3683036,0.41729918,0,1,0
0.350446,0.350446,0.325893,0.332589,341600000,0.3696429,0.41953134,0,1,0
0.332589,0.345982,0.332589,0.337054,239680000,0.3723215,0.42216528,1,0,0
0.339286,0.350446,0.337054,0.339286,156800000,0.3761161,0.42466528,0,1,0
0.348214,0.363839,0.345982,0.361607,255360000,0.37991075,0.42685278,0,1,0
0.366071,0.383929,0.366071,0.383929,257600000,0.3833706,0.42928582,0,1,0
0.383929,0.399554,0.377232,0.392857,271040000,0.38627235,0.43147332,0,1,0
0.392857,0.392857,0.386161,0.392857,94584000,0.3883929,0.43370546,0,1,0
0.395089,0.399554,0.381696,0.386161,92198400,0.39062505,0.43611618,0,1,0
0.383929,0.386161,0.370536,0.372768,124320000,0.393192,0.43834832,0,1,0
0.375,0.379464,0.368304,0.36942,110992000,0.3966518,0.4406251,0,1,0
0.370536,0.381696,0.368304,0.379464,60928000,0.3999442,0.44332598,0,1,0
0.383929,0.388393,0.361607,0.372768,74737600,0.40329245,0.44613848,0,1,0
0.370536,0.381696,0.370536,0.379464,117600000,0.40775675,0.44912954,0,1,0
0.379464,0.383929,0.375,0.377232,56638400,0.41244425,0.45212062,0,1,0
0.379464,0.381696,0.372768,0.373884,74289600,0.41690855,0.45453134,0,1,0
0.375,0.375,0.361607,0.366071,98828800,0.42142865,0.45696438,0,1,0
0.366071,0.370536,0.363839,0.370536,104294400,0.4263394,0.45933046,0,1,0
0.368304,0.375,0.368304,0.368304,73046400,0.4310269,0.46158492,0,1,0
0.366071,0.370536,0.359375,0.359375,63358400,0.435826,0.46372776,0,1,0
0.361607,0.377232,0.357143,0.377232,120960000,0.4419644,0.4662724,1,0,0
0.377232,0.388393,0.375,0.386161,129920000,0.4465403,0.46823668,0,1,0
0.386161,0.417411,0.381696,0.412946,252000000,0.45044655,0.46979918,0,1,0
0.412946,0.421875,0.410714,0.415179,152320000,0.4526787,0.47015634,0,1,0
0.430804,0.430804,0.408482,0.430804,77996800,0.4544644,0.46837062,0,1,0
0.441964,0.448661,0.435268,0.441964,271040000,0.45518985,0.46591526,0,1,0
0.441964,0.444196,0.430804,0.435268,161280000,0.45664075,0.46430812,0,1,0
0.435268,0.448661,0.433036,0.4375,196000000,0.4588729,0.46216526,0,1,0
0.433036,0.446429,0.428571,0.4375,104854400,0.46132825,0.45975454,0,1,0
0.441964,0.446429,0.435268,0.441964,145600000,0.46311395,0.45600454,0,1,0
0.439732,0.441964,0.430804,0.435268,237440000,0.46411845,0.45256704,0,1,0
0.441964,0.446429,0.4375,0.446429,66875200,0.46545775,0.44984382,0,1,0
0.448661,0.46875,0.444196,0.462054,175840000,0.4663506,0.44796882,0,1,0
0.462054,0.479911,0.459821,0.473214,140000000,0.4663506,0.44562506,0,1,0
0.473214,0.477679,0.466518,0.466518,120960000,0.46512295,0.44308042,0,1,0
0.470982,0.475446,0.464286,0.464286,136640000,0.46596,0.44022328,0,1,0
0.473214,0.477679,0.464286,0.464286,196000000,0.4674109,0.43736614,0,1,0
0.466518,0.470982,0.459821,0.464286,124320000,0.4694198,0.43486614,0,1,0
0.464286,0.46875,0.459821,0.464286,95816000,0.47187515,0.4323215,0,1,0
0.466518,0.484375,0.462054,0.482143,150080000,0.47354925,0.42968756,0,1,0
0.488839,0.493304,0.46875,0.46875,138880000,0.47377245,0.42651792,0,1,0
0.464286,0.475446,0.453125,0.464286,229600000,0.47555815,0.4237947,0,1,0
0.46875,0.470982,0.448661,0.457589,184800000,0.4783483,0.42142862,0,1,0
0.457589,0.462054,0.446429,0.450893,108438400,0.4815849,0.41892862,0,1,0
0.448661,0.450893,0.433036,0.445313,175840000,0.48549115,0.41647326,0,1,0
0.448661,0.473214,0.441964,0.470982,157920000,0.4881139,0.413817,0,1,0
0.475446,0.486607,0.47433,0.479911,140000000,0.4893416,0.41087058,0,1,0
0.482143,0.495536,0.470982,0.486607,124320000,0.4895648,0.40743308,0,1,0
0.488839,0.493304,0.470982,0.473214,81905600,0.4893974,0.40404022,0,1,0
0.473214,0.473214,0.459821,0.462054,104608000,0.489509,0.40104916,0,1,0
0.462054,0.469866,0.457589,0.462054,168000000,0.49073665,0.39841522,0,1,0
0.464286,0.466518,0.455357,0.464286,66796800,0.49140625,0.395692,0,1,0
0.464286,0.466518,0.458705,0.462054,71198400,0.49140625,0.39265628,0,1,0
0.462054,0.470982,0.448661,0.448661,128800000,0.48984375,0.38930806,0,1,0
0.450893,0.484375,0.448661,0.483259,153440000,0.48370535,0.38627234,1,0,0
0.483259,0.5,0.479911,0.493304,254576000,0.4749442,0.38241074,0,1,0
0.493304,0.516741,0.493304,0.504464,182560000,0.46835935,0.37799108,0,1,0
0.506696,0.517857,0.504464,0.513393,106523200,0.4595424,0.37339288,0,1,0
0.513393,0.524554,0.495536,0.497768,203840000,0.44972095,0.36901788,0,1,0
0.5,0.5,0.484375,0.486607,171360000,0.43733255,0.36522324,0,1,0
0.484375,0.508929,0.484375,0.504464,122080000,0.42650665,0.3617411,0,1,0
0.506696,0.524554,0.504464,0.520089,116480000,0.4162388,0.35785718,0,1,0
0.520089,0.524554,0.513393,0.522321,96499200,0.4078683,0.35352682,0,1,0
0.522321,0.533482,0.515625,0.529018,134400000,0.39899555,0.34973218,0,1,0
0.53125,0.53125,0.495536,0.497768,201600000,0.38984375,0.34584824,0,1,0
0.495536,0.497768,0.484375,0.495536,224000000,0.3811384,0.3429018,0,1,0
0.495536,0.5,0.475446,0.484375,164640000,0.37243305,0.34,0,1,0
0.484375,0.495536,0.482143,0.483259,145600000,0.3651786,0.33754464,1,0,0
0.484375,0.485491,0.462054,0.475446,199360000,0.35786835,0.33533482,0,1,0
0.486607,0.488839,0.475446,0.486607,162400000,0.3507255,0.33323662,0,1,0
0.479911,0.482143,0.464286,0.475446,258720000,0.3425782,0.33104912,0,1,0
0.475446,0.486607,0.462054,0.464286,348320000,0.33543535,0.3291518,0,1,0
0.466518,0.473214,0.424107,0.430804,420000000,0.32952015,0.32705358,0,1,0
0.430804,0.430804,0.316964,0.325893,476000000,0.3246094,0.32595982,0,1,0
0.34375,0.375,0.291295,0.308036,568960000,0.324721,0.3271875,0,1,0
0.34375,0.375,0.339286,0.361607,534240000,0.3249442,0.32852678,0,1,0
0.350446,0.361607,0.321429,0.328125,385280000,0.3230469,0.32928572,0,1,0
0.319196,0.325893,0.305804,0.316964,198240000,0.32204245,0.33069198,0,1,0
0.308036,0.3125,0.246652,0.25,313600000,0.32204245,0.3321652,0,1,0
0.263393,0.287946,0.258929,0.270089,455840000,0.3257255,0.33511162,0,1,0
0.274554,0.301339,0.261161,0.299107,418880000,0.3287389,0.3368527,0,1,0
0.305804,0.357143,0.287946,0.352679,331520000,0.3300782,0.33845984,0,1,0
0.357143,0.383929,0.34375,0.344866,421120000,0.32806925,0.33890626,0,1,0
0.345982,0.352679,0.334821,0.345982,188160000,0.3255581,0.33955358,0,1,0
0.339286,0.34375,0.305804,0.323661,313600000,0.32310275,0.34017858,0,1,0
0.316964,0.332589,0.310268,0.321429,234080000,0.32142865,0.34136162,0,1,0
0.323661,0.345982,0.323661,0.339286,255360000,0.31897325,0.34256696,0,1,0
0.341518,0.352679,0.330357,0.337054,187040000,0.31573665,0.34341516,0,1,0
0.330357,0.334821,0.323661,0.332589,210560000,0.3136161,0.3437723,0,1,0
0.325893,0.334821,0.321429,0.323661,231840000,0.31238845,0.3442857,0,1,0
0.332589,0.341518,0.328125,0.332589,185920000,0.3118304,0.3448214,0,1,0
0.34375,0.357143,0.342634,0.345982,246400000,0.31071435,0.34546872,0,1,0
0.350446,0.352679,0.330357,0.332589,154560000,0.3085938,0.3456473,0,1,0
0.337054,0.34375,0.325893,0.328125,184800000,0.3085938,0.34609374,0,1,0
0.328125,0.330357,0.3125,0.3125,268800000,0.3089286,0.34689732,0,1,0
0.319196,0.325893,0.308036,0.323661,265440000,0.3108259,0.34805804,1,0,0
0.325893,0.325893,0.303571,0.308036,182560000,0.31216515,0.34904018,0,1,0
0.303571,0.321429,0.296875,0.316964,250880000,0.3148437,0.35024554,1,0,0
0.316964,0.323661,0.310268,0.323661,97395200,0.3176339,0.35095984,0,1,0
0.328125,0.337054,0.322545,0.330357,197120000,0.31997765,0.35158484,0,1,0
0.330357,0.330357,0.321429,0.325893,92400000,0.3223214,0.35187502,0,1,0
0.323661,0.325893,0.310268,0.3125,70683200,0.32505575,0.3522768,0,1,0
0.301339,0.308036,0.272321,0.294643,416640000,0.3273995,0.35312502,0,1,0
0.299107,0.303571,0.292411,0.296875,181440000,0.33147315,0.35455358,0,1,0
0.296875,0.299107,0.290179,0.290179,142240000,0.33599325,0.35587054,0,1,0
0.294643,0.297991,0.265625,0.272321,319200000,0.3402343,0.35738838,0,1,0
0.270089,0.279018,0.265625,0.274554,244160000,0.34659595,0.35930804,0,1,0
0.276786,0.296875,0.276786,0.294643,203840000,0.35279015,0.36129464,0,1,0
0.299107,0.311384,0.296875,0.308036,254240000,0.35758925,0.36285714,0,1,0
0.308036,0.323661,0.302455,0.3125,179200000,0.3620535,0.36415178,0,1,0
0.301339,0.321429,0.296875,0.310268,276640000,0.36428565,0.365625,0,1,0
0.310268,0.310268,0.299107,0.303571,122080000,0.36774545,0.36705356,0,1,0
0.308036,0.334821,0.305804,0.332589,341600000,0.3713169,0.36852678,0,1,0
0.337054,0.341518,0.330357,0.334821,299040000,0.37354905,0.36933036,0,1,0
0.337054,0.354911,0.332589,0.350446,330400000,0.3756696,0.3700893,0,1,0
0.361607,0.363839,0.350446,0.350446,325920000,0.37728795,0.37075896,0,1,0
0.352679,0.368304,0.350446,0.361607,302400000,0.37885045,0.37147326,0,1,0
0.361607,0.372768,0.359375,0.372768,188160000,0.3798549,0.3722322,0,1,0
0.372768,0.372768,0.361607,0.370536,128800000,0.37896205,0.37308042,0,1,0
0.372768,0.381696,0.368304,0.377232,171360000,0.3783482,0.37404024,0,1,0
0.375,0.383929,0.372768,0.38058,69944000,0.3770089,0.37486614,0,1,0
0.377232,0.379464,0.352679,0.359375,229600000,0.37622765,0.37551346,0,1,0
0.361607,0.377232,0.359375,0.376116,118720000,0.37600445,0.37667418,0,1,0
0.379464,0.390625,0.379464,0.387277,155680000,0.3749442,0.37723222,0,1,0
0.379464,0.383929,0.373884,0.375,117600000,0.37399555,0.37765632,0,1,0
0.381696,0.399554,0.377232,0.399554,330400000,0.37377235,0.37841524,0,1,0
0.410714,0.412946,0.395089,0.398438,309120000,0.37243305,0.37845988,0,1,0
0.401786,0.401786,0.390625,0.390625,268800000,0.37092635,0.37872772,0,1,0
0.388393,0.399554,0.379464,0.397321,212800000,0.36902905,0.37895094,0,1,0
0.397321,0.404018,0.352679,0.357143,486080000,0.36690855,0.3789956,0,1,0
0.357143,0.381696,0.354911,0.379464,404320000,0.3662947,0.37968756,0,1,0
0.383929,0.388393,0.354911,0.375,400960000,0.3646206,0.37995542,0,1,0
0.375,0.386161,0.367188,0.377232,211680000,0.36361615,0.3800447,0,1,0
0.381696,0.382813,0.375,0.377232,132160000,0.3630581,0.37979916,0,1,0
0.388393,0.401786,0.379464,0.382813,343840000,0.36233265,0.3794197,0,1,0
0.383929,0.383929,0.375,0.381696,125440000,0.36149555,0.37917416,0,1,0
0.377232,0.386161,0.36942,0.381696,274400000,0.36082595,0.37886166,0,1,0
0.383929,0.383929,0.341518,0.354911,680960000,0.36043535,0.37828132,0,1,0
0.361607,0.363839,0.351563,0.358259,493920000,0.3613282,0.37832596,0,1,0
0.361607,0.363839,0.341518,0.350446,445760000,0.36205365,0.37808042,0,1,0
0.352679,0.370536,0.352679,0.364955,200480000,0.3638394,0.37808042,0,1,0
0.363839,0.366071,0.350446,0.354911,143360000,0.36467645,0.37823668,0,1,0
0.359375,0.361607,0.345982,0.354911,258720000,0.3657925,0.37841524,0,1,0
0.357143,0.370536,0.354911,0.368304,232960000,0.36668535,0.37863844,0,1,0
0.370536,0.372768,0.359375,0.370536,265440000,0.36690855,0.37868308,0,1,0
0.372768,0.379464,0.36942,0.372768,199360000,0.3675782,0.37872772,0,1,0
0.370536,0.373884,0.361607,0.368304,191520000,0.36824785,0.37863844,0,1,0
0.366071,0.368304,0.350446,0.352679,226240000,0.36981035,0.37832594,0,1,0
0.352679,0.358259,0.348214,0.354911,199360000,0.37293535,0.37832594,0,1,0
0.357143,0.360491,0.34375,0.344866,132160000,0.37611615,0.37837058,0,1,0
0.34375,0.350446,0.337054,0.345982,203840000,0.3797992,0.37866076,0,1,0
0.348214,0.356027,0.345982,0.354911,116480000,0.3831474,0.37883934,0,1,0
0.354911,0.370536,0.354911,0.366071,228480000,0.3862724,0.3787947,0,1,0
0.366071,0.368304,0.359375,0.362723,147840000,0.38816975,0.37863846,0,1,0
0.362723,0.370536,0.361607,0.366071,137760000,0.3904577,0.3786831,0,1,0
0.366071,0.368304,0.357143,0.368304,154560000,0.39280145,0.3787724,0,1,0
0.368304,0.379464,0.368304,0.373884,256480000,0.39447555,0.37886168,0,1,0
0.371652,0.381696,0.370536,0.372768,143360000,0.39637285,0.3787724,0,1,0
0.372768,0.375,0.370536,0.372768,90764800,0.39782375,0.37863846,0,1,0
0.370536,0.389509,0.370536,0.386161,200480000,0.39916305,0.37850452,0,1,0
0.386161,0.390625,0.377232,0.381696,220640000,0.39944205,0.37823666,0,1,0
0.381696,0.383929,0.375,0.377232,145600000,0.4000001,0.37810274,0,1,0
0.375,0.383929,0.372768,0.372768,179200000,0.4001117,0.37801346,0,1,0
0.375,0.377232,0.368304,0.372768,82342400,0.39972105,0.37792418,0,1,0
0.372768,0.386161,0.370536,0.383929,112000000,0.3989956,0.3777456,0,1,0
0.386161,0.388393,0.379464,0.386161,171360000,0.39832595,0.37736612,0,1,0
0.390625,0.401786,0.388393,0.399554,292320000,0.39732145,0.37669648,0,1,0
0.397321,0.419643,0.397321,0.415179,473760000,0.3949777,0.37580362,0,1,0
0.410714,0.419643,0.40625,0.418527,209440000,0.3920759,0.37473218,0,1,0
0.417411,0.426339,0.415179,0.418527,207200000,0.38844865,0.37372772,0,1,0
0.417411,0.419643,0.410714,0.412946,144480000,0.3850446,0.37258932,0,1,0
0.412946,0.421875,0.412946,0.417411,134400000,0.3830357,0.37142862,0,1,0
0.419643,0.421875,0.404018,0.404018,176960000,0.3803571,0.37004468,0,1,0
0.40625,0.408482,0.397321,0.408482,157920000,0.37845975,0.36888396,0,1,0
0.408482,0.415179,0.40625,0.412946,98123200,0.37656245,0.36750004,0,1,0
0.410714,0.412946,0.399554,0.401786,181440000,0.37455355,0.36618308,0,1,0
0.40067,0.414063,0.397321,0.41183,118720000,0.37287945,0.36502236,0,1,0
0.412946,0.415179,0.399554,0.401786,260960000,0.3699219,0.36381702,0,1,0
0.401786,0.40625,0.395089,0.399554,272160000,0.36746655,0.36287952,0,1,0
0.396205,0.398438,0.383929,0.391741,227360000,0.365346,0.36229916,0,1,0
0.392857,0.397321,0.386161,0.392857,119179200,0.3637277,0.36205362,0,1,0
0.392857,0.392857,0.373884,0.379464,209440000,0.3618304,0.36165184,0,1,0
0.372768,0.379464,0.357143,0.364955,320320000,0.36049115,0.36174114,0,1,0
0.363839,0.368304,0.357143,0.358259,131040000,0.36015635,0.36229918,0,1,0
0.357143,0.372768,0.352679,0.370536,172480000,0.36049115,0.36299114,0,1,0
0.370536,0.375,0.362723,0.366071,213920000,0.36049115,0.36361614,0,1,0
0.363839,0.368304,0.345982,0.352679,371840000,0.360826,0.36406258,0,1,0
0.354911,0.361607,0.350446,0.357143,217280000,0.36166305,0.36495542,0,1,0
0.354911,0.361607,0.34375,0.345982,181440000,0.36210945,0.36584828,0,1,0
0.350446,0.352679,0.34375,0.350446,147840000,0.3631139,0.367009,0,1,0
0.352679,0.372768,0.348214,0.372768,190400000,0.36423,0.36816972,0,1,0
0.372768,0.378348,0.363839,0.363839,163520000,0.3643416,0.36866078,0,1,0
0.363839,0.372768,0.354911,0.366071,202720000,0.36478805,0.36937508,0,1,0
0.372768,0.375,0.366071,0.370536,148960000,0.3648997,0.36993312,0,1,0
0.372768,0.377232,0.368304,0.372768,173600000,0.36456485,0.3705358,0,1,0
0.372768,0.375,0.366071,0.368304,143360000,0.3641742,0.37122776,0,1,0
0.361607,0.370536,0.348214,0.352679,188160000,0.36339295,0.3718974,0,1,0
0.354911,0.357143,0.34375,0.352679,232960000,0.36350455,0.37287954,0,1,0
0.354911,0.363839,0.350446,0.357143,170240000,0.36395095,0.37377238,0,1,0
0.358259,0.370536,0.358259,0.359375,212329600,0.364509,0.37488844,0,1,0
0.359375,0.361607,0.350446,0.354911,215040000,0.3646206,0.3759822,0,1,0
0.360491,0.361607,0.348214,0.352679,178080000,0.3646206,0.3771429,0,1,0
0.354911,0.359375,0.352679,0.358259,107643200,0.36439735,0.3783929,0,1,0
0.359375,0.366071,0.357143,0.364955,150080000,0.3637835,0.37966522,0,1,0
0.366071,0.372768,0.363839,0.370536,175840000,0.36250005,0.3806697,0,1,0
0.372768,0.375,0.370536,0.372768,126560000,0.36132815,0.38145094,0,1,0
0.372768,0.375,0.368304,0.36942,99164800,0.35987725,0.38207594,0,1,0
0.368304,0.370536,0.361607,0.366071,89992000,0.3589844,0.38274558,0,1,0
0.363839,0.368304,0.361607,0.366071,82196800,0.3584264,0.38341524,0,1,0
0.366071,0.377232,0.363839,0.372768,124320000,0.35864965,0.3840849,0,1,0
0.373884,0.385045,0.372768,0.375,224000000,0.35898445,0.38466526,0,1,0
0.375,0.377232,0.370536,0.372768,70459200,0.35887285,0.38520098,0,1,0
0.371652,0.372768,0.368304,0.368304,107038400,0.3594309,0.38587062,0,1,0
0.368304,0.368304,0.361607,0.363839,76372800,0.36065855,0.38649562,0,1,0
0.361607,0.366071,0.359375,0.364955,95905600,0.36210945,0.38712062,0,1,0
0.359375,0.363839,0.352679,0.352679,174720000,0.363951,0.3875001,0,1,0
0.352679,0.359375,0.352679,0.354911,82980800,0.3657367,0.3880358,1,0,0
0.359375,0.361607,0.357143,0.361607,71400000,0.3678572,0.3885715,0,1,0
0.361607,0.36942,0.357143,0.368304,74760000,0.36986615,0.38897328,0,1,0
0.370536,0.375,0.359375,0.361607,193760000,0.37165185,0.38924112,0,1,0
0.361607,0.363839,0.352679,0.354911,174720000,0.3739956,0.38962058,0,1,0
0.352679,0.354911,0.34375,0.348214,249760000,0.3761161,0.39044646,0,1,0
0.350446,0.352679,0.345982,0.345982,81737600,0.3786831,0.3915179,0,1,0
0.34375,0.347098,0.333705,0.339286,183680000,0.38108265,0.39256702,0,1,0
0.339286,0.348214,0.337054,0.347098,142240000,0.38415185,0.39377238,0,1,0
0.348214,0.354911,0.34375,0.34375,135520000,0.38716525,0.39479918,0,1,0
0.34375,0.352679,0.34375,0.351563,85780800,0.39006705,0.39582596,0,1,0
0.350446,0.357143,0.348214,0.354911,83955200,0.3925782,0.39665184,0,1,0
0.357143,0.370536,0.354911,0.370536,123200000,0.3946987,0.39732148,0,1,0
0.370536,0.379464,0.368304,0.379464,229600000,0.3968192,0.39738844,0,1,0
0.375,0.379464,0.370536,0.372768,133280000,0.39854915,0.39752238,0,1,0
0.372768,0.386161,0.372768,0.383929,175840000,0.40055805,0.3976563,0,1,0
0.381696,0.392857,0.381696,0.392857,164640000,0.40212055,0.3973438,0,1,0
0.390625,0.404018,0.388393,0.392857,311360000,0.40357145,0.39707594,0,1,0
0.395089,0.40625,0.392857,0.401786,258720000,0.40468755,0.3967188,0,1,0
0.401786,0.404018,0.386161,0.388393,269920000,0.40507815,0.39627236,0,1,0
0.388393,0.399554,0.383929,0.397321,176960000,0.4058594,0.39578128,0,1,0
0.401786,0.404018,0.395089,0.401786,148960000,0.40613845,0.39493308,0,1,0
0.404018,0.410714,0.401786,0.404018,292420800,0.40602685,0.39395094,0,1,0
0.404018,0.408482,0.401786,0.408482,122080000,0.40580365,0.39314736,0,1,0
0.401786,0.404018,0.395089,0.397321,107374400,0.40546885,0.3921429,0,1,0
0.399554,0.399554,0.395089,0.399554,95390400,0.4056921,0.39138398,0,1,0
0.396205,0.399554,0.392857,0.393973,78601600,0.4060269,0.390692,0,1,0
0.392857,0.401786,0.391741,0.40067,123592000,0.40630595,0.39011164,0,1,0
0.40625,0.409598,0.401786,0.407366,195563200,0.4060269,0.38921878,0,1,0
