,Open,High,Low,Close,Volume,20_day,50_day,y_target
4569,0.408482,0.411272,0.40066999999999997,0.409598,560974400,0.36361609999999994,0.33539064,h
4570,0.413504,0.41629499999999997,0.393973,0.41183000000000003,820736000,0.35973775,0.3332143,h
4571,0.382813,0.422433,0.377232,0.415179,1047816000,0.35625005,0.33101564,h
4572,0.40625,0.410714,0.366629,0.36941999999999997,1723859200,0.35318085,0.32864956,h
4573,0.37332600000000005,0.376116,0.357143,0.36886199999999997,1006006400,0.35153465,0.32757812,h
4574,0.374442,0.37779,0.360491,0.36495500000000003,534889600,0.35019535,0.32660714,s
4575,0.366629,0.375,0.361607,0.362165,778120000,0.34846545,0.32572546,h
4576,0.36104899999999995,0.362165,0.334821,0.34654,600488000,0.34642865,0.3249219,h
4577,0.336496,0.352679,0.330915,0.345982,345766400,0.3457032,0.3246094,h
4578,0.350446,0.35323699999999997,0.34654,0.351563,385336000,0.34556370000000003,0.32447548,h
4579,0.356585,0.36495500000000003,0.35379499999999997,0.361607,560044800,0.34514515,0.32407368,h
4580,0.366071,0.36941999999999997,0.356585,0.358259,364952000,0.34377795,0.32342636,h
4581,0.36495500000000003,0.368304,0.359933,0.36495500000000003,336280000,0.34235495,0.32282368,h
4582,0.367746,0.371094,0.357143,0.367746,242715200,0.3396485,0.3219978,h
4583,0.37221,0.374442,0.359933,0.36551300000000003,278913600,0.33632815,0.32082592,h
4584,0.360491,0.36383899999999997,0.34821399999999997,0.34988800000000003,307160000,0.3335101,0.31986052,h
4585,0.34821399999999997,0.362165,0.345982,0.358817,338744000,0.331278,0.31924668,h
4586,0.358817,0.359375,0.337054,0.33816999999999997,463780800,0.32826459999999996,0.31839846,h
4587,0.341518,0.342634,0.31696399999999997,0.324219,777201600,0.32617195,0.31768416,h
4588,0.327567,0.33872800000000003,0.32366100000000003,0.337054,468227200,0.325307,0.31728236,h
4589,0.33872800000000003,0.34877199999999997,0.330915,0.332031,701153600,0.3236887,0.31667968,h
4590,0.329241,0.34542399999999995,0.321429,0.34207600000000005,563628800,0.32162399999999997,0.31653459999999994,h
4591,0.345982,0.35491100000000003,0.344308,0.35379499999999997,565196800,0.3188896,0.31669084,h
4592,0.34933000000000003,0.34933000000000003,0.330357,0.336496,428904000,0.3160157,0.3169252,h
4593,0.347098,0.347098,0.33816999999999997,0.34207600000000005,300227200,0.31439735,0.31836492,h
4594,0.340402,0.34542399999999995,0.32979899999999995,0.330357,296060800,0.31314175,0.3193917,h
4595,0.335379,0.33816999999999997,0.31752199999999997,0.321429,500169600,0.31183035,0.32046314,h
4596,0.32366100000000003,0.336496,0.32310300000000003,0.332031,361692800,0.31160709999999997,0.32224884,h
4597,0.33370500000000003,0.347098,0.33258899999999997,0.343192,298670400,0.30996090000000004,0.32445866,h
4598,0.344308,0.35323699999999997,0.33872800000000003,0.343192,322179200,0.3084542,0.32589840000000003,h
